rgn_id,year,pressure_score
1871,2016,0.386744752627943
1874,2012,0.386384471483116
1874,2013,0.386599940631215
1874,2014,0.386557210551356
1874,2015,0.386646938197283
1874,2016,0.386744752627943
1902,2012,0.386384471483116
1902,2013,0.386599940631215
1902,2014,0.386557210551356
1902,2015,0.386646938197283
1902,2016,0.386744752627943
1903,2012,0.386384471483116
1903,2013,0.386599940631215
1903,2014,0.386557210551356
1903,2015,0.386646938197283
1903,2016,0.386744752627943
1911,2012,0.386384471483116
1911,2013,0.386599940631215
1911,2014,0.386557210551356
1911,2015,0.386646938197283
1911,2016,0.386744752627943
1913,2012,0.386384471483116
1913,2013,0.386599940631215
1913,2014,0.386557210551356
1913,2015,0.386646938197283
1913,2016,0.386744752627943
1917,2012,0.386384471483116
1917,2013,0.386599940631215
