rgn_id,year,Ep
2015,2013,0.0604249
2015,2014,0.0620195
2015,2015,0.0660951
2015,2016,0.0661059
2015,2017,0.0648286
2015,2018,0.0659227
2015,2019,0.0661403
2015,2020,0.0665173
2015,2021,0.0670393
2015,2022,0.0676247
2015,2023,0.0683277
2015,2024,0.069052
2015,2025,0.0698586
2015,2026,0.070683
2015,2027,0.0715712
2015,2028,0.0716961
2017,1995,0.0646225
2017,1996,0.0711025
2017,1997,0.0727841
2017,1998,0.070314
2017,1999,0.074474
2017,2000,0.0743473
2017,2001,0.070821
2017,2002,0.066496
2017,2003,0.0633791
2017,2004,0.0576468
2017,2005,0.0579462
2017,2006,0.0562922
2017,2007,0.0577328
2017,2008,0.0581382
2017,2009,0.0574428
2017,2010,0.0596237
2017,2011,0.0604112
2017,2012,0.0600856
2017,2013,0.0604249
2017,2014,0.0620195
2017,2015,0.0660951
2017,2016,0.0661059
2017,2017,0.0648286
2017,2018,0.0659227
2017,2019,0.0661403
2017,2020,0.0665173
2017,2021,0.0670393
2017,2022,0.0676247
2017,2023,0.0683277
2017,2024,0.069052
2017,2025,0.0698586
2017,2026,0.070683
2017,2027,0.0715712
2017,2028,0.0716961
2018,1995,0.0646225
2018,1996,0.0711025
2018,1997,0.0727841
2018,1998,0.070314
2018,1999,0.074474
2018,2000,0.0743473
2018,2001,0.070821
2018,2002,0.066496
2018,2003,0.0633791
2018,2004,0.0576468
2018,2005,0.0579462
2018,2006,0.0562922
2018,2007,0.0577328
2018,2008,0.0581382
2018,2009,0.0574428
2018,2010,0.0596237
2018,2011,0.0604112
2018,2012,0.0600856
2018,2013,0.0604249
2018,2014,0.0620195
2018,2015,0.0660951
2018,2016,0.0661059
2018,2017,0.0648286
2018,2018,0.0659227
2018,2019,0.0661403
2018,2020,0.0665173
2018,2021,0.0670393
2018,2022,0.0676247
2018,2023,0.0683277
2018,2024,0.069052
2018,2025,0.0698586
2018,2026,0.070683
2018,2027,0.0715712
2018,2028,0.0716961
2019,1995,0.0646225
2019,1996,0.0711025
2019,1997,0.0727841
2019,1998,0.070314
2019,1999,0.074474
2019,2000,0.0743473
2019,2001,0.070821
2019,2002,0.066496
2019,2003,0.0633791
2019,2004,0.0576468
2019,2005,0.0579462
2019,2006,0.0562922
2019,2007,0.0577328
2019,2008,0.0581382
2019,2009,0.0574428
2019,2010,0.0596237
2019,2011,0.0604112
2019,2012,0.0600856
2019,2013,0.0604249
2019,2014,0.0620195
2019,2015,0.0660951
2019,2016,0.0661059
2019,2017,0.0648286
2019,2018,0.0659227
2019,2019,0.0661403
2019,2020,0.0665173
2019,2021,0.0670393
2019,2022,0.0676247
2019,2023,0.0683277
2019,2024,0.069052
2019,2025,0.0698586
2019,2026,0.070683
2019,2027,0.0715712
2019,2028,0.0716961
2020,1995,0.0646225
2020,1996,0.0711025
2020,1997,0.0727841
2020,1998,0.070314
2020,1999,0.074474
2020,2000,0.0743473
2020,2001,0.070821
2020,2002,0.066496
2020,2003,0.0633791
2020,2004,0.0576468
2020,2005,0.0579462
2020,2006,0.0562922
2020,2007,0.0577328
2020,2008,0.0581382
2020,2009,0.0574428
2020,2010,0.0596237
2020,2011,0.0604112
2020,2012,0.0600856
2020,2013,0.0604249
2020,2014,0.0620195
2020,2015,0.0660951
2020,2016,0.0661059
2020,2017,0.0648286
2020,2018,0.0659227
2020,2019,0.0661403
2020,2020,0.0665173
2020,2021,0.0670393
2020,2022,0.0676247
2020,2023,0.0683277
2020,2024,0.069052
2020,2025,0.0698586
2020,2026,0.070683
2020,2027,0.0715712
2020,2028,0.0716961
2022,1995,0.0646225
2022,1996,0.0711025
2022,1997,0.0727841
2022,1998,0.070314
2022,1999,0.074474
2022,2000,0.0743473
2022,2001,0.070821
2022,2002,0.066496
2022,2003,0.0633791
2022,2004,0.0576468
2022,2005,0.0579462
2022,2006,0.0562922
2022,2007,0.0577328
2022,2008,0.0581382
2022,2009,0.0574428
2022,2010,0.0596237
2022,2011,0.0604112
2022,2012,0.0600856
2022,2013,0.0604249
2022,2014,0.0620195
2022,2015,0.0660951
2022,2016,0.0661059
2022,2017,0.0648286
2022,2018,0.0659227
2022,2019,0.0661403
2022,2020,0.0665173
2022,2021,0.0670393
2022,2022,0.0676247
2022,2023,0.0683277
2022,2024,0.069052
2022,2025,0.0698586
2022,2026,0.070683
2022,2027,0.0715712
2022,2028,0.0716961
2023,1995,0.0646225
2023,1996,0.0711025
2023,1997,0.0727841
2023,1998,0.070314
2023,1999,0.074474
2023,2000,0.0743473
2023,2001,0.070821
2023,2002,0.066496
2023,2003,0.0633791
2023,2004,0.0576468
2023,2005,0.0579462
2023,2006,0.0562922
2023,2007,0.0577328
2023,2008,0.0581382
2023,2009,0.0574428
2023,2010,0.0596237
2023,2011,0.0604112
2023,2012,0.0600856
2023,2013,0.0604249
2023,2014,0.0620195
2023,2015,0.0660951
2023,2016,0.0661059
2023,2017,0.0648286
2023,2018,0.0659227
2023,2019,0.0661403
2023,2020,0.0665173
2023,2021,0.0670393
2023,2022,0.0676247
2023,2023,0.0683277
2023,2024,0.069052
2023,2025,0.0698586
2023,2026,0.070683
2023,2027,0.0715712
2023,2028,0.0716961
2024,1995,0.0646225
2024,1996,0.0711025
2024,1997,0.0727841
2024,1998,0.070314
2024,1999,0.074474
2024,2000,0.0743473
2024,2001,0.070821
2024,2002,0.066496
2024,2003,0.0633791
2024,2004,0.0576468
2024,2005,0.0579462
2024,2006,0.0562922
2024,2007,0.0577328
2024,2008,0.0581382
2024,2009,0.0574428
2024,2010,0.0596237
2024,2011,0.0604112
2024,2012,0.0600856
2024,2013,0.0604249
2024,2014,0.0620195
2024,2015,0.0660951
2024,2016,0.0661059
2024,2017,0.0648286
2024,2018,0.0659227
2024,2019,0.0661403
2024,2020,0.0665173
2024,2021,0.0670393
2024,2022,0.0676247
2024,2023,0.0683277
2024,2024,0.069052
2024,2025,0.0698586
2024,2026,0.070683
2024,2027,0.0715712
2024,2028,0.0716961
2025,1995,0.0646225
2025,1996,0.0711025
2025,1997,0.0727841
2025,1998,0.070314
2025,1999,0.074474
2025,2000,0.0743473
2025,2001,0.070821
2025,2002,0.066496
2025,2003,0.0633791
2025,2004,0.0576468
2025,2005,0.0579462
2025,2006,0.0562922
2025,2007,0.0577328
2025,2008,0.0581382
2025,2009,0.0574428
2025,2010,0.0596237
2025,2011,0.0604112
2025,2012,0.0600856
2025,2013,0.0604249
2025,2014,0.0620195
2025,2015,0.0660951
2025,2016,0.0661059
2025,2017,0.0648286
2025,2018,0.0659227
2025,2019,0.0661403
2025,2020,0.0665173
2025,2021,0.0670393
2025,2022,0.0676247
2025,2023,0.0683277
2025,2024,0.069052
2025,2025,0.0698586
2025,2026,0.070683
2025,2027,0.0715712
2025,2028,0.0716961
2027,1995,0.0646225
2027,1996,0.0711025
2027,1997,0.0727841
2027,1998,0.070314
2027,1999,0.074474
2027,2000,0.0743473
2027,2001,0.070821
2027,2002,0.066496
2027,2003,0.0633791
2027,2004,0.0576468
2027,2005,0.0579462
2027,2006,0.0562922
2027,2007,0.0577328
2027,2008,0.0581382
2027,2009,0.0574428
2027,2010,0.0596237
2027,2011,0.0604112
2027,2012,0.0600856
2027,2013,0.0604249
2027,2014,0.0620195
2027,2015,0.0660951
2027,2016,0.0661059
2027,2017,0.0648286
2027,2018,0.0659227
2027,2019,0.0661403
2027,2020,0.0665173
2027,2021,0.0670393
2027,2022,0.0676247
2027,2023,0.0683277
2027,2024,0.069052
2027,2025,0.0698586
2027,2026,0.070683
2027,2027,0.0715712
2027,2028,0.0716961
2028,1995,0.0646225
2028,1996,0.0711025
2028,1997,0.0727841
2028,1998,0.070314
2028,1999,0.074474
2028,2000,0.0743473
2028,2001,0.070821
2028,2002,0.066496
2028,2003,0.0633791
2028,2004,0.0576468
2028,2005,0.0579462
2028,2006,0.0562922
2028,2007,0.0577328
2028,2008,0.0581382
2028,2009,0.0574428
2028,2010,0.0596237
2028,2011,0.0604112
2028,2012,0.0600856
2028,2013,0.0604249
2028,2014,0.0620195
2028,2015,0.0660951
2028,2016,0.0661059
2028,2017,0.0648286
2028,2018,0.0659227
2028,2019,0.0661403
2028,2020,0.0665173
2028,2021,0.0670393
2028,2022,0.0676247
2028,2023,0.0683277
2028,2024,0.069052
2028,2025,0.0698586
2028,2026,0.070683
2028,2027,0.0715712
2028,2028,0.0716961
2030,1995,0.0646225
2030,1996,0.0711025
2030,1997,0.0727841
2030,1998,0.070314
2030,1999,0.074474
2030,2000,0.0743473
2030,2001,0.070821
2030,2002,0.066496
2030,2003,0.0633791
2030,2004,0.0576468
2030,2005,0.0579462
2030,2006,0.0562922
2030,2007,0.0577328
2030,2008,0.0581382
2030,2009,0.0574428
2030,2010,0.0596237
2030,2011,0.0604112
2030,2012,0.0600856
2030,2013,0.0604249
2030,2014,0.0620195
2030,2015,0.0660951
2030,2016,0.0661059
2030,2017,0.0648286
2030,2018,0.0659227
2030,2019,0.0661403
2030,2020,0.0665173
2030,2021,0.0670393
2030,2022,0.0676247
2030,2023,0.0683277
2030,2024,0.069052
2030,2025,0.0698586
2030,2026,0.070683
2030,2027,0.0715712
2030,2028,0.0716961
