rgn_id,year,resilience.score
1841,2008,0.923362073853314
1841,2009,0.937297113410459
1841,2010,0.939421308552121
1841,2011,0.939421308552121
1841,2012,0.939421308552121
1841,2013,0.950745025510306
1841,2014,0.950753011206327
1841,2015,0.950760996902349
1841,2016,0.965430720493452
1841,2017,0.965430720493452
1841,2018,0.965430720493452
1845,2000,0.808008694825828
1845,2001,0.808024666217871
1845,2002,0.846891048753473
1845,2003,0.897512375832409
1845,2004,0.907358739026655
1845,2005,0.922675303995483
1845,2006,0.923290202589122
1845,2007,0.923290202589122
1845,2008,0.923362073853314
1845,2009,0.937297113410459
1845,2010,0.939421308552121
1845,2011,0.939421308552121
1845,2012,0.939421308552121
1845,2013,0.950745025510306
1845,2014,0.950753011206327
1845,2015,0.950760996902349
1845,2016,0.965430720493452
1845,2017,0.965430720493452
1845,2018,0.965430720493452
1848,2000,0.808008694825828
1848,2001,0.808024666217871
1848,2002,0.846891048753473
1848,2003,0.897512375832409
1848,2004,0.907358739026655
1848,2005,0.922675303995483
1848,2006,0.923290202589122
1848,2007,0.923290202589122
1848,2008,0.923362073853314
1848,2009,0.937297113410459
1848,2010,0.939421308552121
1848,2011,0.939421308552121
1848,2012,0.939421308552121
1848,2013,0.950745025510306
1848,2014,0.950753011206327
1848,2015,0.950760996902349
1848,2016,0.965430720493452
1848,2017,0.965430720493452
1848,2018,0.965430720493452
1849,2000,0.808008694825828
1849,2001,0.808024666217871
1849,2002,0.846891048753473
1849,2003,0.897512375832409
1849,2004,0.907358739026655
1849,2005,0.922675303995483
1849,2006,0.923290202589122
1849,2007,0.923290202589122
1849,2008,0.923362073853314
1849,2009,0.937297113410459
1849,2010,0.939421308552121
1849,2011,0.939421308552121
1849,2012,0.939421308552121
1849,2013,0.950745025510306
1849,2014,0.950753011206327
1849,2015,0.950760996902349
1849,2016,0.965430720493452
1849,2017,0.965430720493452
1849,2018,0.965430720493452
1850,2000,0.808008694825828
1850,2001,0.808024666217871
1850,2002,0.846891048753473
1850,2003,0.897512375832409
1850,2004,0.907358739026655
1850,2005,0.922675303995483
1850,2006,0.923290202589122
1850,2007,0.923290202589122
1850,2008,0.923362073853314
1850,2009,0.937297113410459
1850,2010,0.939421308552121
1850,2011,0.939421308552121
1850,2012,0.939421308552121
1850,2013,0.950745025510306
1850,2014,0.950753011206327
1850,2015,0.950760996902349
1850,2016,0.965430720493452
1850,2017,0.965430720493452
1850,2018,0.965430720493452
1851,2000,0.808008694825828
1851,2001,0.808024666217871
1851,2002,0.846891048753473
1851,2003,0.897512375832409
1851,2004,0.907358739026655
1851,2005,0.922675303995483
1851,2006,0.923290202589122
1851,2007,0.923290202589122
1851,2008,0.923362073853314
1851,2009,0.937297113410459
1851,2010,0.939421308552121
1851,2011,0.939421308552121
1851,2012,0.939421308552121
1851,2013,0.950745025510306
1851,2014,0.950753011206327
1851,2015,0.950760996902349
1851,2016,0.965430720493452
1851,2017,0.965430720493452
1851,2018,0.965430720493452
1852,2000,0.808008694825828
1852,2001,0.808024666217871
1852,2002,0.846891048753473
1852,2003,0.897512375832409
1852,2004,0.907358739026655
1852,2005,0.922675303995483
1852,2006,0.923290202589122
1852,2007,0.923290202589122
1852,2008,0.923362073853314
1852,2009,0.937297113410459
1852,2010,0.939421308552121
1852,2011,0.939421308552121
1852,2012,0.939421308552121
1852,2013,0.950745025510306
1852,2014,0.950753011206327
1852,2015,0.950760996902349
1852,2016,0.965430720493452
1852,2017,0.965430720493452
1852,2018,0.965430720493452
1853,2000,0.808008694825828
1853,2001,0.808024666217871
1853,2002,0.846891048753473
1853,2003,0.897512375832409
1853,2004,0.907358739026655
1853,2005,0.922675303995483
1853,2006,0.923290202589122
1853,2007,0.923290202589122
1853,2008,0.923362073853314
1853,2009,0.937297113410459
1853,2010,0.939421308552121
1853,2011,0.939421308552121
1853,2012,0.939421308552121
1853,2013,0.950745025510306
1853,2014,0.950753011206327
1853,2015,0.950760996902349
1853,2016,0.965430720493452
1853,2017,0.965430720493452
1853,2018,0.965430720493452
1854,2000,0.808008694825828
1854,2001,0.808024666217871
1854,2002,0.846891048753473
1854,2003,0.897512375832409
1854,2004,0.907358739026655
1854,2005,0.922675303995483
1854,2006,0.923290202589122
1854,2007,0.923290202589122
1854,2008,0.923362073853314
1854,2009,0.937297113410459
1854,2010,0.939421308552121
1854,2011,0.939421308552121
1854,2012,0.939421308552121
1854,2013,0.950745025510306
1854,2014,0.950753011206327
1854,2015,0.950760996902349
1854,2016,0.965430720493452
1854,2017,0.965430720493452
1854,2018,0.965430720493452
1856,2000,0.808008694825828
1856,2001,0.808024666217871
1856,2002,0.846891048753473
1856,2003,0.897512375832409
1856,2004,0.907358739026655
1856,2005,0.922675303995483
1856,2006,0.923290202589122
1856,2007,0.923290202589122
1856,2008,0.923362073853314
1856,2009,0.937297113410459
1856,2010,0.939421308552121
1856,2011,0.939421308552121
1856,2012,0.939421308552121
1856,2013,0.950745025510306
1856,2014,0.950753011206327
1856,2015,0.950760996902349
1856,2016,0.965430720493452
1856,2017,0.965430720493452
1856,2018,0.965430720493452
1857,2000,0.808008694825828
1857,2001,0.808024666217871
1857,2002,0.846891048753473
1857,2003,0.897512375832409
1857,2004,0.907358739026655
1857,2005,0.922675303995483
1857,2006,0.923290202589122
1857,2007,0.923290202589122
1857,2008,0.923362073853314
1857,2009,0.937297113410459
1857,2010,0.939421308552121
1857,2011,0.939421308552121
1857,2012,0.939421308552121
1857,2013,0.950745025510306
1857,2014,0.950753011206327
1857,2015,0.950760996902349
1857,2016,0.965430720493452
1857,2017,0.965430720493452
1857,2018,0.965430720493452
1859,2000,0.808008694825828
1859,2001,0.808024666217871
1859,2002,0.846891048753473
1859,2003,0.897512375832409
1859,2004,0.907358739026655
1859,2005,0.922675303995483
1859,2006,0.923290202589122
1859,2007,0.923290202589122
1859,2008,0.923362073853314
1859,2009,0.937297113410459
1859,2010,0.939421308552121
1859,2011,0.939421308552121
1859,2012,0.939421308552121
1859,2013,0.950745025510306
1859,2014,0.950753011206327
1859,2015,0.950760996902349
1859,2016,0.965430720493452
1859,2017,0.965430720493452
1859,2018,0.965430720493452
1860,2000,0.808008694825828
1860,2001,0.808024666217871
1860,2002,0.846891048753473
1860,2003,0.897512375832409
1860,2004,0.907358739026655
1860,2005,0.922675303995483
1860,2006,0.923290202589122
1860,2007,0.923290202589122
1860,2008,0.923362073853314
1860,2009,0.937297113410459
1860,2010,0.939421308552121
1860,2011,0.939421308552121
1860,2012,0.939421308552121
1860,2013,0.950745025510306
1860,2014,0.950753011206327
1860,2015,0.950760996902349
1860,2016,0.965430720493452
1860,2017,0.965430720493452
1860,2018,0.965430720493452
1865,2000,0.808008694825828
1865,2001,0.808024666217871
1865,2002,0.846891048753473
1865,2003,0.897512375832409
1865,2004,0.907358739026655
1865,2005,0.922675303995483
1865,2006,0.923290202589122
1865,2007,0.923290202589122
1865,2008,0.923362073853314
1865,2009,0.937297113410459
1865,2010,0.939421308552121
1865,2011,0.939421308552121
1865,2012,0.939421308552121
1865,2013,0.950745025510306
1865,2014,0.950753011206327
1865,2015,0.950760996902349
1865,2016,0.965430720493452
1865,2017,0.965430720493452
1865,2018,0.965430720493452
1866,2000,0.808008694825828
1866,2001,0.808024666217871
1866,2002,0.846891048753473
1866,2003,0.897512375832409
1866,2004,0.907358739026655
1866,2005,0.922675303995483
1866,2006,0.923290202589122
1866,2007,0.923290202589122
1866,2008,0.923362073853314
1866,2009,0.937297113410459
1866,2010,0.939421308552121
1866,2011,0.939421308552121
1866,2012,0.939421308552121
1866,2013,0.950745025510306
1866,2014,0.950753011206327
1866,2015,0.950760996902349
1866,2016,0.965430720493452
1866,2017,0.965430720493452
1866,2018,0.965430720493452
1867,2000,0.808008694825828
1867,2001,0.808024666217871
1867,2002,0.846891048753473
1867,2003,0.897512375832409
1867,2004,0.907358739026655
1867,2005,0.922675303995483
1867,2006,0.923290202589122
1867,2007,0.923290202589122
1867,2008,0.923362073853314
1867,2009,0.937297113410459
1867,2010,0.939421308552121
1867,2011,0.939421308552121
1867,2012,0.939421308552121
1867,2013,0.950745025510306
1867,2014,0.950753011206327
1867,2015,0.950760996902349
1867,2016,0.965430720493452
1867,2017,0.965430720493452
1867,2018,0.965430720493452
1868,2000,0.808008694825828
1868,2001,0.808024666217871
1868,2002,0.846891048753473
1868,2003,0.897512375832409
1868,2004,0.907358739026655
1868,2005,0.922675303995483
1868,2006,0.923290202589122
1868,2007,0.923290202589122
1868,2008,0.923362073853314
1868,2009,0.937297113410459
1868,2010,0.939421308552121
1868,2011,0.939421308552121
1868,2012,0.939421308552121
1868,2013,0.950745025510306
1868,2014,0.950753011206327
1868,2015,0.950760996902349
1868,2016,0.965430720493452
1868,2017,0.965430720493452
1868,2018,0.965430720493452
1870,2000,0.808008694825828
1870,2001,0.808024666217871
1870,2002,0.846891048753473
1870,2003,0.897512375832409
1870,2004,0.907358739026655
1870,2005,0.922675303995483
1870,2006,0.923290202589122
1870,2007,0.923290202589122
1870,2008,0.923362073853314
1870,2009,0.937297113410459
1870,2010,0.939421308552121
1870,2011,0.939421308552121
1870,2012,0.939421308552121
1870,2013,0.950745025510306
1870,2014,0.950753011206327
1870,2015,0.950760996902349
1870,2016,0.965430720493452
1870,2017,0.965430720493452
1870,2018,0.965430720493452
1871,2000,0.808008694825828
1871,2001,0.808024666217871
1871,2002,0.846891048753473
1871,2003,0.897512375832409
1871,2004,0.907358739026655
1871,2005,0.922675303995483
1871,2006,0.923290202589122
1871,2007,0.923290202589122
1871,2008,0.923362073853314
1871,2009,0.937297113410459
1871,2010,0.939421308552121
1871,2011,0.939421308552121
1871,2012,0.939421308552121
1871,2013,0.950745025510306
1871,2014,0.950753011206327
1871,2015,0.950760996902349
1871,2016,0.965430720493452
1871,2017,0.965430720493452
1871,2018,0.965430720493452
1874,2000,0.808008694825828
1874,2001,0.808024666217871
1874,2002,0.846891048753473
1874,2003,0.897512375832409
1874,2004,0.907358739026655
1874,2005,0.922675303995483
1874,2006,0.923290202589122
1874,2007,0.923290202589122
1874,2008,0.923362073853314
1874,2009,0.937297113410459
1874,2010,0.939421308552121
1874,2011,0.939421308552121
1874,2012,0.939421308552121
1874,2013,0.950745025510306
1874,2014,0.950753011206327
1874,2015,0.950760996902349
1874,2016,0.965430720493452
1874,2017,0.965430720493452
1874,2018,0.965430720493452
1902,2000,0.808008694825828
1902,2001,0.808024666217871
1902,2002,0.846891048753473
1902,2003,0.897512375832409
1902,2004,0.907358739026655
1902,2005,0.922675303995483
1902,2006,0.923290202589122
1902,2007,0.923290202589122
1902,2008,0.923362073853314
1902,2009,0.937297113410459
1902,2010,0.939421308552121
1902,2011,0.939421308552121
1902,2012,0.939421308552121
1902,2013,0.950745025510306
1902,2014,0.950753011206327
1902,2015,0.950760996902349
1902,2016,0.965430720493452
1902,2017,0.965430720493452
1902,2018,0.965430720493452
1903,2000,0.808008694825828
1903,2001,0.808024666217871
1903,2002,0.846891048753473
1903,2003,0.897512375832409
1903,2004,0.907358739026655
1903,2005,0.922675303995483
1903,2006,0.923290202589122
1903,2007,0.923290202589122
1903,2008,0.923362073853314
1903,2009,0.937297113410459
1903,2010,0.939421308552121
1903,2011,0.939421308552121
1903,2012,0.939421308552121
1903,2013,0.950745025510306
1903,2014,0.950753011206327
1903,2015,0.950760996902349
1903,2016,0.965430720493452
1903,2017,0.965430720493452
1903,2018,0.965430720493452
1911,2000,0.808008694825828
1911,2001,0.808024666217871
1911,2002,0.846891048753473
1911,2003,0.897512375832409
1911,2004,0.907358739026655
1911,2005,0.922675303995483
1911,2006,0.923290202589122
1911,2007,0.923290202589122
1911,2008,0.923362073853314
1911,2009,0.937297113410459
1911,2010,0.939421308552121
1911,2011,0.939421308552121
1911,2012,0.939421308552121
1911,2013,0.950745025510306
1911,2014,0.950753011206327
1911,2015,0.950760996902349
1911,2016,0.965430720493452
1911,2017,0.965430720493452
1911,2018,0.965430720493452
1913,2000,0.808008694825828
1913,2001,0.808024666217871
1913,2002,0.846891048753473
1913,2003,0.897512375832409
1913,2004,0.907358739026655
1913,2005,0.922675303995483
1913,2006,0.923290202589122
1913,2007,0.923290202589122
1913,2008,0.923362073853314
1913,2009,0.937297113410459
1913,2010,0.939421308552121
1913,2011,0.939421308552121
1913,2012,0.939421308552121
1913,2013,0.950745025510306
1913,2014,0.950753011206327
1913,2015,0.950760996902349
1913,2016,0.965430720493452
1913,2017,0.965430720493452
1913,2018,0.965430720493452
1917,2000,0.808008694825828
1917,2001,0.808024666217871
1917,2002,0.846891048753473
1917,2003,0.897512375832409
1917,2004,0.907358739026655
1917,2005,0.922675303995483
1917,2006,0.923290202589122
1917,2007,0.923290202589122
1917,2008,0.923362073853314
1917,2009,0.937297113410459
1917,2010,0.939421308552121
1917,2011,0.939421308552121
1917,2012,0.939421308552121
1917,2013,0.950745025510306
1917,2014,0.950753011206327
1917,2015,0.950760996902349
1917,2016,0.965430720493452
1917,2017,0.965430720493452
1917,2018,0.965430720493452
1919,2000,0.808008694825828
1919,2001,0.808024666217871
1919,2002,0.846891048753473
1919,2003,0.897512375832409
1919,2004,0.907358739026655
1919,2005,0.922675303995483
1919,2006,0.923290202589122
1919,2007,0.923290202589122
1919,2008,0.923362073853314
1919,2009,0.937297113410459
1919,2010,0.939421308552121
1919,2011,0.939421308552121
1919,2012,0.939421308552121
1919,2013,0.950745025510306
1919,2014,0.950753011206327
1919,2015,0.950760996902349
1919,2016,0.965430720493452
1919,2017,0.965430720493452
1919,2018,0.965430720493452
1920,2000,0.808008694825828
1920,2001,0.808024666217871
1920,2002,0.846891048753473
1920,2003,0.897512375832409
1920,2004,0.907358739026655
1920,2005,0.922675303995483
1920,2006,0.923290202589122
1920,2007,0.923290202589122
1920,2008,0.923362073853314
1920,2009,0.937297113410459
1920,2010,0.939421308552121
1920,2011,0.939421308552121
1920,2012,0.939421308552121
1920,2013,0.950745025510306
1920,2014,0.950753011206327
1920,2015,0.950760996902349
1920,2016,0.965430720493452
1920,2017,0.965430720493452
1920,2018,0.965430720493452
1923,2000,0.808008694825828
1923,2001,0.808024666217871
1923,2002,0.846891048753473
1923,2003,0.897512375832409
1923,2004,0.907358739026655
1923,2005,0.922675303995483
1923,2006,0.923290202589122
1923,2007,0.923290202589122
1923,2008,0.923362073853314
1923,2009,0.937297113410459
1923,2010,0.939421308552121
1923,2011,0.939421308552121
1923,2012,0.939421308552121
1923,2013,0.950745025510306
1923,2014,0.950753011206327
1923,2015,0.950760996902349
1923,2016,0.965430720493452
1923,2017,0.965430720493452
1923,2018,0.965430720493452
1924,2000,0.808008694825828
1924,2001,0.808024666217871
1924,2002,0.846891048753473
1924,2003,0.897512375832409
1924,2004,0.907358739026655
1924,2005,0.922675303995483
1924,2006,0.923290202589122
1924,2007,0.923290202589122
1924,2008,0.923362073853314
1924,2009,0.937297113410459
1924,2010,0.939421308552121
1924,2011,0.939421308552121
1924,2012,0.939421308552121
1924,2013,0.950745025510306
1924,2014,0.950753011206327
1924,2015,0.950760996902349
1924,2016,0.965430720493452
1924,2017,0.965430720493452
1924,2018,0.965430720493452
1925,2000,0.808008694825828
1925,2001,0.808024666217871
1925,2002,0.846891048753473
1925,2003,0.897512375832409
1925,2004,0.907358739026655
1925,2005,0.922675303995483
1925,2006,0.923290202589122
1925,2007,0.923290202589122
1925,2008,0.923362073853314
1925,2009,0.937297113410459
1925,2010,0.939421308552121
1925,2011,0.939421308552121
1925,2012,0.939421308552121
1925,2013,0.950745025510306
1925,2014,0.950753011206327
1925,2015,0.950760996902349
1925,2016,0.965430720493452
1925,2017,0.965430720493452
1925,2018,0.965430720493452
1926,2000,0.808008694825828
1926,2001,0.808024666217871
1926,2002,0.846891048753473
1926,2003,0.897512375832409
1926,2004,0.907358739026655
1926,2005,0.922675303995483
1926,2006,0.923290202589122
1926,2007,0.923290202589122
1926,2008,0.923362073853314
1926,2009,0.937297113410459
1926,2010,0.939421308552121
1926,2011,0.939421308552121
1926,2012,0.939421308552121
1926,2013,0.950745025510306
1926,2014,0.950753011206327
1926,2015,0.950760996902349
1926,2016,0.965430720493452
1926,2017,0.965430720493452
1926,2018,0.965430720493452
1927,2000,0.808008694825828
1927,2001,0.808024666217871
1927,2002,0.846891048753473
1927,2003,0.897512375832409
1927,2004,0.907358739026655
1927,2005,0.922675303995483
1927,2006,0.923290202589122
1927,2007,0.923290202589122
1927,2008,0.923362073853314
1927,2009,0.937297113410459
