rgn_id,taxa_code,taxa_group,year,tonnes
1828,Rainbow trout_1063,F,1990,3796
1828,Rainbow trout_1063,F,1991,5655
1828,Rainbow trout_1063,F,1992,6582
1828,Rainbow trout_1063,F,1993,8351
1828,Rainbow trout_1063,F,1994,14367
1828,Rainbow trout_1063,F,1995,14704
1828,Rainbow trout_1063,F,1996,22966
1828,Rainbow trout_1063,F,1997,33295
1828,Rainbow trout_1063,F,1998,48431
1828,Rainbow trout_1063,F,1999,48691
1828,Rainbow trout_1063,F,2000,48778
1828,Rainbow trout_1063,F,2001,71764
1828,Rainbow trout_1063,F,2002,83559
1828,Rainbow trout_1063,F,2003,68931
1828,Rainbow trout_1063,F,2004,63401
1828,Rainbow trout_1063,F,2005,58875
1828,Rainbow trout_1063,F,2006,62702
1828,Rainbow trout_1063,F,2007,77381
1828,Rainbow trout_1063,F,2008,85176
1828,Rainbow trout_1063,F,2009,73989.8
1828,Rainbow trout_1063,F,2010,54579
1828,Rainbow trout_1063,F,2011,58472
1828,Rainbow trout_1063,F,2012,74583
1828,Rainbow trout_1063,F,2013,71448.6
1828,Rainbow trout_1063,F,2014,68910.2
1828,Rainbow trout_1063,F,2015,72921.39
1828,Rainbow trout_1063,F,2016,87774.5
1828,Scallops nei_1064,BI,1999,67
1828,Scallops nei_1064,BI,2000,38
1828,Scallops nei_1064,BI,2001,22
1828,Scallops nei_1064,BI,2002,5
1828,Scallops nei_1064,BI,2003,1
1828,Scallops nei_1064,BI,2004,46
1828,Scallops nei_1064,BI,2005,3
1828,Scallops nei_1064,BI,2006,4
1828,Scallops nei_1064,BI,2007,6
1828,Scallops nei_1064,BI,2008,3.7
1828,Scallops nei_1064,BI,2009,0
1828,Scallops nei_1064,BI,2010,0
1828,Scallops nei_1064,BI,2011,0
1828,Scallops nei_1064,BI,2012,0
1828,Scallops nei_1064,BI,2013,0
1828,Scallops nei_1064,BI,2014,0
1828,Scallops nei_1064,BI,2015,0
1828,Scallops nei_1064,BI,2016,0
1832,Arctic char_1052,F,2008,468
1832,Arctic char_1052,F,2009,421.1
1832,Arctic char_1052,F,2010,492
1832,Arctic char_1052,F,2011,276.49
1832,Arctic char_1052,F,2012,308.9
1832,Arctic char_1052,F,2013,280.5
1832,Arctic char_1052,F,2014,285.2
1832,Arctic char_1052,F,2015,258.81
1832,Arctic char_1052,F,2016,333.4
1832,Atlantic cod_1053,F,1987,5
1832,Atlantic cod_1053,F,1988,74
1832,Atlantic cod_1053,F,1989,125
1832,Atlantic cod_1053,F,1990,555
1832,Atlantic cod_1053,F,1991,0
1832,Atlantic cod_1053,F,1992,232
1832,Atlantic cod_1053,F,1993,367
1832,Atlantic cod_1053,F,1994,569
1832,Atlantic cod_1053,F,1995,284
1832,Atlantic cod_1053,F,1996,191
1832,Atlantic cod_1053,F,1997,304
1832,Atlantic cod_1053,F,1998,199
1832,Atlantic cod_1053,F,1999,157
1832,Atlantic cod_1053,F,2000,169
1832,Atlantic cod_1053,F,2001,864
1832,Atlantic cod_1053,F,2002,1258
1832,Atlantic cod_1053,F,2003,2185
1832,Atlantic cod_1053,F,2004,3165
1832,Atlantic cod_1053,F,2005,7409
1832,Atlantic cod_1053,F,2006,11087
1832,Atlantic cod_1053,F,2007,11104
1832,Atlantic cod_1053,F,2008,18052
1832,Atlantic cod_1053,F,2009,20923.7
1832,Atlantic cod_1053,F,2010,21239.94
1832,Atlantic cod_1053,F,2011,15273
1832,Atlantic cod_1053,F,2012,10032.7
1832,Atlantic cod_1053,F,2013,3769.5
1832,Atlantic cod_1053,F,2014,1386
1832,Atlantic cod_1053,F,2015,4.58
1832,Atlantic cod_1053,F,2016,450.1
1832,Atlantic halibut_1054,F,2002,424
1832,Atlantic halibut_1054,F,2003,427
1832,Atlantic halibut_1054,F,2004,631
1832,Atlantic halibut_1054,F,2005,1197
1832,Atlantic halibut_1054,F,2006,1185
1832,Atlantic halibut_1054,F,2007,2308
1832,Atlantic halibut_1054,F,2008,1587
1832,Atlantic halibut_1054,F,2009,1568.1
1832,Atlantic halibut_1054,F,2010,1610
1832,Atlantic halibut_1054,F,2011,2767.21
1832,Atlantic halibut_1054,F,2012,1740.8
1832,Atlantic halibut_1054,F,2013,1385.2
1832,Atlantic halibut_1054,F,2014,1257
1832,Atlantic halibut_1054,F,2015,1243.4
1832,Atlantic halibut_1054,F,2016,1460.9
1832,Atlantic salmon_1055,F,1964,1
1832,Atlantic salmon_1055,F,1965,2
1832,Atlantic salmon_1055,F,1966,4
1832,Atlantic salmon_1055,F,1967,8
1832,Atlantic salmon_1055,F,1968,15
1832,Atlantic salmon_1055,F,1969,27
1832,Atlantic salmon_1055,F,1970,50
1832,Atlantic salmon_1055,F,1971,98
1832,Atlantic salmon_1055,F,1972,146
1832,Atlantic salmon_1055,F,1973,171
1832,Atlantic salmon_1055,F,1974,601
1832,Atlantic salmon_1055,F,1975,862
1832,Atlantic salmon_1055,F,1976,1431
1832,Atlantic salmon_1055,F,1977,2137
1832,Atlantic salmon_1055,F,1978,3540
1832,Atlantic salmon_1055,F,1979,4389
1832,Atlantic salmon_1055,F,1980,4312
1832,Atlantic salmon_1055,F,1981,8418
1832,Atlantic salmon_1055,F,1982,10695
1832,Atlantic salmon_1055,F,1983,17298
1832,Atlantic salmon_1055,F,1984,21881
1832,Atlantic salmon_1055,F,1985,29473
1832,Atlantic salmon_1055,F,1986,44831
1832,Atlantic salmon_1055,F,1987,46453
1832,Atlantic salmon_1055,F,1988,78744
1832,Atlantic salmon_1055,F,1989,111337
1832,Atlantic salmon_1055,F,1990,145990
1832,Atlantic salmon_1055,F,1991,154900
1832,Atlantic salmon_1055,F,1992,124138
1832,Atlantic salmon_1055,F,1993,155581
1832,Atlantic salmon_1055,F,1994,202459
1832,Atlantic salmon_1055,F,1995,261522
1832,Atlantic salmon_1055,F,1996,297557
1832,Atlantic salmon_1055,F,1997,332581
1832,Atlantic salmon_1055,F,1998,360806
1832,Atlantic salmon_1055,F,1999,425154
1832,Atlantic salmon_1055,F,2000,440061
1832,Atlantic salmon_1055,F,2001,436103
1832,Atlantic salmon_1055,F,2002,462495
1832,Atlantic salmon_1055,F,2003,509544
1832,Atlantic salmon_1055,F,2004,563815
1832,Atlantic salmon_1055,F,2005,586512
1832,Atlantic salmon_1055,F,2006,629888
1832,Atlantic salmon_1055,F,2007,744222
1832,Atlantic salmon_1055,F,2008,737694
1832,Atlantic salmon_1055,F,2009,862907.7
1832,Atlantic salmon_1055,F,2010,939536
1832,Atlantic salmon_1055,F,2011,1064868
1832,Atlantic salmon_1055,F,2012,1232094.9
1832,Atlantic salmon_1055,F,2013,1168324
1832,Atlantic salmon_1055,F,2014,1258355.9
1832,Atlantic salmon_1055,F,2015,1303345.8
1832,Atlantic salmon_1055,F,2016,1233619.2
1832,Blue mussel_1056,BI,1986,170
1832,Blue mussel_1056,BI,1987,127
1832,Blue mussel_1056,BI,1988,87
1832,Blue mussel_1056,BI,1989,43
1832,Blue mussel_1056,BI,1990,77
1832,Blue mussel_1056,BI,1991,0
1832,Blue mussel_1056,BI,1992,0
1832,Blue mussel_1056,BI,1993,0
1832,Blue mussel_1056,BI,1994,542
1832,Blue mussel_1056,BI,1995,388
1832,Blue mussel_1056,BI,1996,184
1832,Blue mussel_1056,BI,1997,502
1832,Blue mussel_1056,BI,1998,309
1832,Blue mussel_1056,BI,1999,662
1832,Blue mussel_1056,BI,2000,852
1832,Blue mussel_1056,BI,2001,920
1832,Blue mussel_1056,BI,2002,2557
1832,Blue mussel_1056,BI,2003,1829
1832,Blue mussel_1056,BI,2004,3747
1832,Blue mussel_1056,BI,2005,4885
1832,Blue mussel_1056,BI,2006,3714
1832,Blue mussel_1056,BI,2007,2661
1832,Blue mussel_1056,BI,2008,2034
1832,Blue mussel_1056,BI,2009,1649.1
1832,Blue mussel_1056,BI,2010,1930
1832,Blue mussel_1056,BI,2011,1742.46
1832,Blue mussel_1056,BI,2012,1966.9
1832,Blue mussel_1056,BI,2013,2328.44
1832,Blue mussel_1056,BI,2014,1983.3
1832,Blue mussel_1056,BI,2015,2731.03
1832,Blue mussel_1056,BI,2016,2176.4
1832,Chars nei_1057,F,1982,7
1832,Chars nei_1057,F,1983,9
1832,Chars nei_1057,F,1984,3
1832,Chars nei_1057,F,1985,2
1832,Chars nei_1057,F,1986,2
1832,Chars nei_1057,F,1987,1
1832,Chars nei_1057,F,1988,7
1832,Chars nei_1057,F,1989,40
1832,Chars nei_1057,F,1990,161
1832,Chars nei_1057,F,1991,150
1832,Chars nei_1057,F,1992,150
1832,Chars nei_1057,F,1993,200
1832,Chars nei_1057,F,1994,262
1832,Chars nei_1057,F,1995,273
1832,Chars nei_1057,F,1996,221
1832,Chars nei_1057,F,1997,350
1832,Chars nei_1057,F,1998,189
1832,Chars nei_1057,F,1999,498
1832,Chars nei_1057,F,2000,282
1832,Chars nei_1057,F,2001,318
1832,Chars nei_1057,F,2002,319
1832,Chars nei_1057,F,2003,272
1832,Chars nei_1057,F,2004,365
1832,Chars nei_1057,F,2005,365
1832,Chars nei_1057,F,2006,881
1832,Chars nei_1057,F,2007,394
1832,Chars nei_1057,F,2008,0
1832,Chars nei_1057,F,2009,0
1832,Chars nei_1057,F,2010,0
1832,Chars nei_1057,F,2011,0
1832,Chars nei_1057,F,2012,0
1832,Chars nei_1057,F,2013,0
1832,Chars nei_1057,F,2014,0
1832,Chars nei_1057,F,2015,0
1832,Chars nei_1057,F,2016,0
1832,European flat oyster_1058,BI,1986,4
1832,European flat oyster_1058,BI,1987,5
1832,European flat oyster_1058,BI,1988,5
1832,European flat oyster_1058,BI,1989,6
1832,European flat oyster_1058,BI,1990,4
1832,European flat oyster_1058,BI,1991,0
1832,European flat oyster_1058,BI,1992,0
1832,European flat oyster_1058,BI,1993,0
1832,European flat oyster_1058,BI,1994,0
1832,European flat oyster_1058,BI,1995,0
1832,European flat oyster_1058,BI,1996,0
1832,European flat oyster_1058,BI,1997,0
1832,European flat oyster_1058,BI,1998,0
1832,European flat oyster_1058,BI,1999,41
1832,European flat oyster_1058,BI,2000,8
1832,European flat oyster_1058,BI,2001,3
1832,European flat oyster_1058,BI,2002,2
1832,European flat oyster_1058,BI,2003,2
1832,European flat oyster_1058,BI,2004,3
1832,European flat oyster_1058,BI,2005,2
1832,European flat oyster_1058,BI,2006,1
1832,European flat oyster_1058,BI,2007,4
1832,European flat oyster_1058,BI,2008,3.3
1832,European flat oyster_1058,BI,2009,3.75
1832,European flat oyster_1058,BI,2010,2
1832,European flat oyster_1058,BI,2011,2
1832,European flat oyster_1058,BI,2012,2
1832,European flat oyster_1058,BI,2013,5.04
1832,European flat oyster_1058,BI,2014,4.3
1832,European flat oyster_1058,BI,2015,9.91
1832,European flat oyster_1058,BI,2016,11.4
1832,Finfishes nei_1059,F,1994,287
1832,Finfishes nei_1059,F,1995,444
1832,Finfishes nei_1059,F,1996,397
1832,Finfishes nei_1059,F,1997,585
1832,Finfishes nei_1059,F,1998,823
1832,Finfishes nei_1059,F,1999,662
1832,Finfishes nei_1059,F,2000,1141
1832,Finfishes nei_1059,F,2001,754
1832,Finfishes nei_1059,F,2002,663
1832,Finfishes nei_1059,F,2003,1229
1832,Finfishes nei_1059,F,2004,1608
1832,Finfishes nei_1059,F,2005,2549
1832,Finfishes nei_1059,F,2006,2798
1832,Finfishes nei_1059,F,2007,3365
1832,Finfishes nei_1059,F,2008,3240
1832,Finfishes nei_1059,F,2009,218.1
1832,Finfishes nei_1059,F,2010,256
1832,Finfishes nei_1059,F,2011,237
1832,Finfishes nei_1059,F,2012,273.1
1832,Finfishes nei_1059,F,2013,191
1832,Finfishes nei_1059,F,2014,211.5
1832,Finfishes nei_1059,F,2015,206.34
1832,Finfishes nei_1059,F,2016,228.5
1832,Great Atlantic scallop_1060,BI,2009,7.7
1832,Great Atlantic scallop_1060,BI,2010,10
1832,Great Atlantic scallop_1060,BI,2011,12.74
1832,Great Atlantic scallop_1060,BI,2012,21
1832,Great Atlantic scallop_1060,BI,2013,23.01
1832,Great Atlantic scallop_1060,BI,2014,12.92
1832,Great Atlantic scallop_1060,BI,2015,20.61
1832,Great Atlantic scallop_1060,BI,2016,11.5
1832,Marine crustaceans nei_1061,CRUST,2002,18
1832,Marine crustaceans nei_1061,CRUST,2003,2
1832,Marine crustaceans nei_1061,CRUST,2004,21
1832,Marine crustaceans nei_1061,CRUST,2005,14
1832,Marine crustaceans nei_1061,CRUST,2006,30
1832,Marine crustaceans nei_1061,CRUST,2007,30
1832,Marine crustaceans nei_1061,CRUST,2008,11
1832,Marine crustaceans nei_1061,CRUST,2009,67.8
1832,Marine crustaceans nei_1061,CRUST,2010,59
1832,Marine crustaceans nei_1061,CRUST,2011,169.44
1832,Marine crustaceans nei_1061,CRUST,2012,10.8
1832,Marine crustaceans nei_1061,CRUST,2013,6.79
1832,Marine crustaceans nei_1061,CRUST,2014,15.2
1832,Marine crustaceans nei_1061,CRUST,2015,11.42
1832,Marine crustaceans nei_1061,CRUST,2016,13.5
1832,Pacific cupped oyster_1062,BI,1986,1
1832,Pacific cupped oyster_1062,BI,1987,1
1832,Pacific cupped oyster_1062,BI,1988,0.1
1832,Pacific cupped oyster_1062,BI,1989,0.1
1832,Pacific cupped oyster_1062,BI,1990,0.1
1832,Pacific cupped oyster_1062,BI,1991,0.1
1832,Pacific cupped oyster_1062,BI,1992,0.1
1832,Pacific cupped oyster_1062,BI,1993,0.1
1832,Pacific cupped oyster_1062,BI,1994,0.1
1832,Pacific cupped oyster_1062,BI,1995,0.1
1832,Pacific cupped oyster_1062,BI,1996,0.1
1832,Pacific cupped oyster_1062,BI,1997,0.1
1832,Pacific cupped oyster_1062,BI,1998,0.1
1832,Pacific cupped oyster_1062,BI,1999,0.1
1832,Pacific cupped oyster_1062,BI,2000,0.1
1832,Pacific cupped oyster_1062,BI,2001,0.1
1832,Pacific cupped oyster_1062,BI,2002,0.1
1832,Pacific cupped oyster_1062,BI,2003,0.1
1832,Pacific cupped oyster_1062,BI,2004,0.1
1832,Pacific cupped oyster_1062,BI,2005,0.1
1832,Pacific cupped oyster_1062,BI,2006,0.1
1832,Pacific cupped oyster_1062,BI,2007,0.1
1832,Pacific cupped oyster_1062,BI,2008,0
1832,Pacific cupped oyster_1062,BI,2009,0
1832,Pacific cupped oyster_1062,BI,2010,0
1832,Pacific cupped oyster_1062,BI,2011,0
1832,Pacific cupped oyster_1062,BI,2012,0
1832,Pacific cupped oyster_1062,BI,2013,0
1832,Pacific cupped oyster_1062,BI,2014,0
1832,Pacific cupped oyster_1062,BI,2015,0
1832,Pacific cupped oyster_1062,BI,2016,0
1832,Rainbow trout_1063,F,1950,0.1
1832,Rainbow trout_1063,F,1951,0.1
1832,Rainbow trout_1063,F,1952,0.1
1832,Rainbow trout_1063,F,1953,0
1832,Rainbow trout_1063,F,1954,0
1832,Rainbow trout_1063,F,1955,0
1832,Rainbow trout_1063,F,1956,0
1832,Rainbow trout_1063,F,1957,200
1832,Rainbow trout_1063,F,1958,0
1832,Rainbow trout_1063,F,1959,1e3
1832,Rainbow trout_1063,F,1960,1900
1832,Rainbow trout_1063,F,1961,900
1832,Rainbow trout_1063,F,1962,200
1832,Rainbow trout_1063,F,1963,100
1832,Rainbow trout_1063,F,1964,600
1832,Rainbow trout_1063,F,1965,200
1832,Rainbow trout_1063,F,1966,200
1832,Rainbow trout_1063,F,1967,310
1832,Rainbow trout_1063,F,1968,350
1832,Rainbow trout_1063,F,1969,400
1832,Rainbow trout_1063,F,1970,430
1832,Rainbow trout_1063,F,1971,433
1832,Rainbow trout_1063,F,1972,778
1832,Rainbow trout_1063,F,1973,1001
1832,Rainbow trout_1063,F,1974,1726
1832,Rainbow trout_1063,F,1975,1655
1832,Rainbow trout_1063,F,1976,2045
1832,Rainbow trout_1063,F,1977,1795
1832,Rainbow trout_1063,F,1978,2105
1832,Rainbow trout_1063,F,1979,2988
1832,Rainbow trout_1063,F,1980,3668
1832,Rainbow trout_1063,F,1981,4624
1832,Rainbow trout_1063,F,1982,4627
1832,Rainbow trout_1063,F,1983,5405
1832,Rainbow trout_1063,F,1984,3569
1832,Rainbow trout_1063,F,1985,5142
1832,Rainbow trout_1063,F,1986,4384
1832,Rainbow trout_1063,F,1987,8787
1832,Rainbow trout_1063,F,1988,9351
1832,Rainbow trout_1063,F,1989,3640
1832,Rainbow trout_1063,F,1990,3796
1832,Rainbow trout_1063,F,1991,5655
1832,Rainbow trout_1063,F,1992,6582
1832,Rainbow trout_1063,F,1993,8351
1832,Rainbow trout_1063,F,1994,14367
1832,Rainbow trout_1063,F,1995,14704
1832,Rainbow trout_1063,F,1996,22966
1832,Rainbow trout_1063,F,1997,33295
1832,Rainbow trout_1063,F,1998,48431
1832,Rainbow trout_1063,F,1999,48691
1832,Rainbow trout_1063,F,2000,48778
1832,Rainbow trout_1063,F,2001,71764
1832,Rainbow trout_1063,F,2002,83559
1832,Rainbow trout_1063,F,2003,68931
1832,Rainbow trout_1063,F,2004,63401
1832,Rainbow trout_1063,F,2005,58875
1832,Rainbow trout_1063,F,2006,62702
1832,Rainbow trout_1063,F,2007,77381
1832,Rainbow trout_1063,F,2008,85176
1832,Rainbow trout_1063,F,2009,73989.8
1832,Rainbow trout_1063,F,2010,54579
1832,Rainbow trout_1063,F,2011,58472
1832,Rainbow trout_1063,F,2012,74583
1832,Rainbow trout_1063,F,2013,71448.6
1832,Rainbow trout_1063,F,2014,68910.2
1832,Rainbow trout_1063,F,2015,72921.39
1832,Rainbow trout_1063,F,2016,87774.5
1832,Scallops nei_1064,BI,1999,67
1832,Scallops nei_1064,BI,2000,38
1832,Scallops nei_1064,BI,2001,22
1832,Scallops nei_1064,BI,2002,5
1832,Scallops nei_1064,BI,2003,1
1832,Scallops nei_1064,BI,2004,46
1832,Scallops nei_1064,BI,2005,3
1832,Scallops nei_1064,BI,2006,4
1832,Scallops nei_1064,BI,2007,6
1832,Scallops nei_1064,BI,2008,3.7
1832,Scallops nei_1064,BI,2009,0
1832,Scallops nei_1064,BI,2010,0
1832,Scallops nei_1064,BI,2011,0
1832,Scallops nei_1064,BI,2012,0
1832,Scallops nei_1064,BI,2013,0
1832,Scallops nei_1064,BI,2014,0
1832,Scallops nei_1064,BI,2015,0
1832,Scallops nei_1064,BI,2016,0
1833,Arctic char_1052,F,2008,468
1833,Arctic char_1052,F,2009,421.1
1833,Arctic char_1052,F,2010,492
1833,Arctic char_1052,F,2011,276.49
1833,Arctic char_1052,F,2012,308.9
1833,Arctic char_1052,F,2013,280.5
1833,Arctic char_1052,F,2014,285.2
1833,Arctic char_1052,F,2015,258.81
1833,Arctic char_1052,F,2016,333.4
1833,Atlantic cod_1053,F,1987,5
1833,Atlantic cod_1053,F,1988,74
1833,Atlantic cod_1053,F,1989,125
1833,Atlantic cod_1053,F,1990,555
1833,Atlantic cod_1053,F,1991,0
1833,Atlantic cod_1053,F,1992,232
1833,Atlantic cod_1053,F,1993,367
1833,Atlantic cod_1053,F,1994,569
1833,Atlantic cod_1053,F,1995,284
1833,Atlantic cod_1053,F,1996,191
1833,Atlantic cod_1053,F,1997,304
1833,Atlantic cod_1053,F,1998,199
1833,Atlantic cod_1053,F,1999,157
1833,Atlantic cod_1053,F,2000,169
1833,Atlantic cod_1053,F,2001,864
1833,Atlantic cod_1053,F,2002,1258
1833,Atlantic cod_1053,F,2003,2185
1833,Atlantic cod_1053,F,2004,3165
1833,Atlantic cod_1053,F,2005,7409
1833,Atlantic cod_1053,F,2006,11087
1833,Atlantic cod_1053,F,2007,11104
1833,Atlantic cod_1053,F,2008,18052
1833,Atlantic cod_1053,F,2009,20923.7
1833,Atlantic cod_1053,F,2010,21239.94
1833,Atlantic cod_1053,F,2011,15273
1833,Atlantic cod_1053,F,2012,10032.7
1833,Atlantic cod_1053,F,2013,3769.5
1833,Atlantic cod_1053,F,2014,1386
1833,Atlantic cod_1053,F,2015,4.58
1833,Atlantic cod_1053,F,2016,450.1
1833,Atlantic halibut_1054,F,2002,424
1833,Atlantic halibut_1054,F,2003,427
1833,Atlantic halibut_1054,F,2004,631
1833,Atlantic halibut_1054,F,2005,1197
1833,Atlantic halibut_1054,F,2006,1185
1833,Atlantic halibut_1054,F,2007,2308
1833,Atlantic halibut_1054,F,2008,1587
1833,Atlantic halibut_1054,F,2009,1568.1
1833,Atlantic halibut_1054,F,2010,1610
1833,Atlantic halibut_1054,F,2011,2767.21
1833,Atlantic halibut_1054,F,2012,1740.8
1833,Atlantic halibut_1054,F,2013,1385.2
1833,Atlantic halibut_1054,F,2014,1257
1833,Atlantic halibut_1054,F,2015,1243.4
1833,Atlantic halibut_1054,F,2016,1460.9
1833,Atlantic salmon_1055,F,1964,1
1833,Atlantic salmon_1055,F,1965,2
1833,Atlantic salmon_1055,F,1966,4
1833,Atlantic salmon_1055,F,1967,8
1833,Atlantic salmon_1055,F,1968,15
1833,Atlantic salmon_1055,F,1969,27
1833,Atlantic salmon_1055,F,1970,50
1833,Atlantic salmon_1055,F,1971,98
1833,Atlantic salmon_1055,F,1972,146
1833,Atlantic salmon_1055,F,1973,171
1833,Atlantic salmon_1055,F,1974,601
1833,Atlantic salmon_1055,F,1975,862
1833,Atlantic salmon_1055,F,1976,1431
1833,Atlantic salmon_1055,F,1977,2137
1833,Atlantic salmon_1055,F,1978,3540
1833,Atlantic salmon_1055,F,1979,4389
1833,Atlantic salmon_1055,F,1980,4312
1833,Atlantic salmon_1055,F,1981,8418
1833,Atlantic salmon_1055,F,1982,10695
1833,Atlantic salmon_1055,F,1983,17298
1833,Atlantic salmon_1055,F,1984,21881
1833,Atlantic salmon_1055,F,1985,29473
1833,Atlantic salmon_1055,F,1986,44831
1833,Atlantic salmon_1055,F,1987,46453
1833,Atlantic salmon_1055,F,1988,78744
1833,Atlantic salmon_1055,F,1989,111337
1833,Atlantic salmon_1055,F,1990,145990
1833,Atlantic salmon_1055,F,1991,154900
1833,Atlantic salmon_1055,F,1992,124138
1833,Atlantic salmon_1055,F,1993,155581
1833,Atlantic salmon_1055,F,1994,202459
1833,Atlantic salmon_1055,F,1995,261522
1833,Atlantic salmon_1055,F,1996,297557
1833,Atlantic salmon_1055,F,1997,332581
1833,Atlantic salmon_1055,F,1998,360806
1833,Atlantic salmon_1055,F,1999,425154
1833,Atlantic salmon_1055,F,2000,440061
1833,Atlantic salmon_1055,F,2001,436103
1833,Atlantic salmon_1055,F,2002,462495
1833,Atlantic salmon_1055,F,2003,509544
1833,Atlantic salmon_1055,F,2004,563815
1833,Atlantic salmon_1055,F,2005,586512
1833,Atlantic salmon_1055,F,2006,629888
1833,Atlantic salmon_1055,F,2007,744222
1833,Atlantic salmon_1055,F,2008,737694
1833,Atlantic salmon_1055,F,2009,862907.7
1833,Atlantic salmon_1055,F,2010,939536
1833,Atlantic salmon_1055,F,2011,1064868
1833,Atlantic salmon_1055,F,2012,1232094.9
1833,Atlantic salmon_1055,F,2013,1168324
1833,Atlantic salmon_1055,F,2014,1258355.9
1833,Atlantic salmon_1055,F,2015,1303345.8
1833,Atlantic salmon_1055,F,2016,1233619.2
1833,Blue mussel_1056,BI,1986,170
1833,Blue mussel_1056,BI,1987,127
1833,Blue mussel_1056,BI,1988,87
1833,Blue mussel_1056,BI,1989,43
1833,Blue mussel_1056,BI,1990,77
1833,Blue mussel_1056,BI,1991,0
1833,Blue mussel_1056,BI,1992,0
1833,Blue mussel_1056,BI,1993,0
1833,Blue mussel_1056,BI,1994,542
1833,Blue mussel_1056,BI,1995,388
1833,Blue mussel_1056,BI,1996,184
1833,Blue mussel_1056,BI,1997,502
1833,Blue mussel_1056,BI,1998,309
1833,Blue mussel_1056,BI,1999,662
1833,Blue mussel_1056,BI,2000,852
1833,Blue mussel_1056,BI,2001,920
1833,Blue mussel_1056,BI,2002,2557
1833,Blue mussel_1056,BI,2003,1829
1833,Blue mussel_1056,BI,2004,3747
1833,Blue mussel_1056,BI,2005,4885
1833,Blue mussel_1056,BI,2006,3714
1833,Blue mussel_1056,BI,2007,2661
1833,Blue mussel_1056,BI,2008,2034
1833,Blue mussel_1056,BI,2009,1649.1
1833,Blue mussel_1056,BI,2010,1930
1833,Blue mussel_1056,BI,2011,1742.46
1833,Blue mussel_1056,BI,2012,1966.9
1833,Blue mussel_1056,BI,2013,2328.44
1833,Blue mussel_1056,BI,2014,1983.3
1833,Blue mussel_1056,BI,2015,2731.03
1833,Blue mussel_1056,BI,2016,2176.4
1833,Chars nei_1057,F,1982,7
1833,Chars nei_1057,F,1983,9
1833,Chars nei_1057,F,1984,3
1833,Chars nei_1057,F,1985,2
1833,Chars nei_1057,F,1986,2
1833,Chars nei_1057,F,1987,1
1833,Chars nei_1057,F,1988,7
1833,Chars nei_1057,F,1989,40
1833,Chars nei_1057,F,1990,161
1833,Chars nei_1057,F,1991,150
1833,Chars nei_1057,F,1992,150
1833,Chars nei_1057,F,1993,200
1833,Chars nei_1057,F,1994,262
1833,Chars nei_1057,F,1995,273
1833,Chars nei_1057,F,1996,221
1833,Chars nei_1057,F,1997,350
1833,Chars nei_1057,F,1998,189
1833,Chars nei_1057,F,1999,498
1833,Chars nei_1057,F,2000,282
1833,Chars nei_1057,F,2001,318
1833,Chars nei_1057,F,2002,319
1833,Chars nei_1057,F,2003,272
1833,Chars nei_1057,F,2004,365
1833,Chars nei_1057,F,2005,365
1833,Chars nei_1057,F,2006,881
1833,Chars nei_1057,F,2007,394
1833,Chars nei_1057,F,2008,0
1833,Chars nei_1057,F,2009,0
1833,Chars nei_1057,F,2010,0
1833,Chars nei_1057,F,2011,0
1833,Chars nei_1057,F,2012,0
1833,Chars nei_1057,F,2013,0
1833,Chars nei_1057,F,2014,0
1833,Chars nei_1057,F,2015,0
1833,Chars nei_1057,F,2016,0
1833,European flat oyster_1058,BI,1986,4
1833,European flat oyster_1058,BI,1987,5
1833,European flat oyster_1058,BI,1988,5
1833,European flat oyster_1058,BI,1989,6
1833,European flat oyster_1058,BI,1990,4
1833,European flat oyster_1058,BI,1991,0
1833,European flat oyster_1058,BI,1992,0
1833,European flat oyster_1058,BI,1993,0
1833,European flat oyster_1058,BI,1994,0
1833,European flat oyster_1058,BI,1995,0
1833,European flat oyster_1058,BI,1996,0
1833,European flat oyster_1058,BI,1997,0
1833,European flat oyster_1058,BI,1998,0
1833,European flat oyster_1058,BI,1999,41
1833,European flat oyster_1058,BI,2000,8
1833,European flat oyster_1058,BI,2001,3
1833,European flat oyster_1058,BI,2002,2
1833,European flat oyster_1058,BI,2003,2
1833,European flat oyster_1058,BI,2004,3
1833,European flat oyster_1058,BI,2005,2
1833,European flat oyster_1058,BI,2006,1
1833,European flat oyster_1058,BI,2007,4
1833,European flat oyster_1058,BI,2008,3.3
1833,European flat oyster_1058,BI,2009,3.75
1833,European flat oyster_1058,BI,2010,2
1833,European flat oyster_1058,BI,2011,2
1833,European flat oyster_1058,BI,2012,2
1833,European flat oyster_1058,BI,2013,5.04
1833,European flat oyster_1058,BI,2014,4.3
1833,European flat oyster_1058,BI,2015,9.91
1833,European flat oyster_1058,BI,2016,11.4
1833,Finfishes nei_1059,F,1994,287
1833,Finfishes nei_1059,F,1995,444
1833,Finfishes nei_1059,F,1996,397
1833,Finfishes nei_1059,F,1997,585
1833,Finfishes nei_1059,F,1998,823
1833,Finfishes nei_1059,F,1999,662
1833,Finfishes nei_1059,F,2000,1141
1833,Finfishes nei_1059,F,2001,754
1833,Finfishes nei_1059,F,2002,663
1833,Finfishes nei_1059,F,2003,1229
1833,Finfishes nei_1059,F,2004,1608
1833,Finfishes nei_1059,F,2005,2549
1833,Finfishes nei_1059,F,2006,2798
1833,Finfishes nei_1059,F,2007,3365
1833,Finfishes nei_1059,F,2008,3240
1833,Finfishes nei_1059,F,2009,218.1
