goal,dimension,region_id,score
MAR,resilience,1838,87.12
MAR,resilience,1840,87.12
MAR,resilience,1841,87.12
MAR,resilience,1845,87.12
MAR,resilience,1848,87.12
MAR,resilience,1849,87.12
MAR,resilience,1850,87.12
MAR,resilience,1851,87.12
MAR,resilience,1852,87.12
MAR,resilience,1853,87.12
MAR,resilience,1854,87.12
MAR,resilience,1856,87.12
MAR,resilience,1857,87.12
MAR,resilience,1859,87.12
MAR,resilience,1860,87.12
MAR,resilience,1865,87.12
MAR,resilience,1866,87.12
MAR,resilience,1867,87.12
MAR,resilience,1868,87.12
MAR,resilience,1870,87.12
MAR,resilience,1871,87.12
MAR,resilience,1874,87.12
MAR,resilience,1902,87.12
MAR,resilience,1903,87.12
MAR,resilience,1911,87.12
MAR,resilience,1913,87.12
MAR,resilience,1917,87.12
MAR,resilience,1919,87.12
MAR,resilience,1920,87.12
MAR,resilience,1923,87.12
MAR,resilience,1924,87.12
MAR,resilience,1925,87.12
MAR,resilience,1926,87.12
MAR,resilience,1927,87.12
MAR,resilience,1928,87.12
MAR,resilience,1929,87.12
MAR,resilience,1931,87.12
MAR,resilience,1933,87.12
MAR,resilience,1936,87.12
MAR,resilience,1938,87.12
MAR,resilience,1939,87.12
MAR,resilience,1940,87.12
MAR,resilience,1941,87.12
MAR,resilience,1942,87.12
MAR,resilience,1943,87.12
MAR,resilience,2002,87.12
MAR,resilience,2003,87.12
MAR,resilience,2004,87.12
MAR,resilience,2012,87.12
MAR,resilience,2014,87.12
MAR,resilience,2015,87.12
MAR,resilience,2017,87.12
MAR,resilience,2018,87.12
MAR,resilience,2019,87.12
MAR,resilience,2020,87.12
MAR,resilience,2022,87.12
MAR,resilience,2023,87.12
MAR,resilience,2024,87.12
MAR,resilience,2025,87.12
MAR,resilience,2027,87.12
MAR,resilience,2028,87.12
MAR,resilience,2030,87.12
MAR,score,0,99.12
MAR,score,1804,99.12
MAR,score,1805,99.12
MAR,score,1811,99.12
MAR,score,1812,99.12
MAR,score,1813,99.12
MAR,score,1815,99.12
MAR,score,1816,99.12
MAR,score,1818,99.12
MAR,score,1820,99.12
MAR,score,1822,99.12
MAR,score,1824,99.12
MAR,score,1827,99.12
MAR,score,1828,99.12
MAR,score,1832,99.12
MAR,score,1833,99.12
MAR,score,1834,99.12
MAR,score,1835,99.12
MAR,score,1836,99.12
MAR,score,1837,99.12
MAR,score,1838,99.12
MAR,score,1840,99.12
MAR,score,1841,99.12
MAR,score,1845,99.12
MAR,score,1848,99.12
MAR,score,1849,99.12
MAR,score,1850,99.12
MAR,score,1851,99.12
MAR,score,1852,99.12
MAR,score,1853,99.12
MAR,score,1854,99.12
MAR,score,1856,99.12
MAR,score,1857,99.12
MAR,score,1859,99.12
MAR,score,1860,99.12
MAR,score,1865,99.12
MAR,score,1866,99.12
MAR,score,1867,99.12
MAR,score,1868,99.12
MAR,score,1870,99.12
MAR,score,1871,99.12
MAR,score,1874,99.12
MAR,score,1902,99.12
MAR,score,1903,99.12
MAR,score,1911,99.12
MAR,score,1913,99.12
MAR,score,1917,99.12
MAR,score,1919,99.12
MAR,score,1920,99.12
MAR,score,1923,99.12
MAR,score,1924,99.12
MAR,score,1925,99.12
MAR,score,1926,99.12
MAR,score,1927,99.12
MAR,score,1928,99.12
MAR,score,1929,99.12
MAR,score,1931,99.12
MAR,score,1933,99.12
MAR,score,1936,99.12
MAR,score,1938,99.12
MAR,score,1939,99.12
MAR,score,1940,99.12
MAR,score,1941,99.12
MAR,score,1942,99.12
MAR,score,1943,99.12
MAR,score,2002,99.12
MAR,score,2003,99.12
MAR,score,2004,99.12
MAR,score,2012,99.12
MAR,score,2014,99.12
MAR,score,2015,99.12
MAR,score,2017,99.12
MAR,score,2018,99.12
MAR,score,2019,99.12
MAR,score,2020,99.12
MAR,score,2022,99.12
MAR,score,2023,99.12
MAR,score,2024,99.12
MAR,score,2025,99.12
MAR,score,2027,99.12
MAR,score,2028,99.12
MAR,score,2030,99.12
MAR,status,0,98.25
MAR,status,1804,98.25
MAR,status,1805,98.25
MAR,status,1811,98.25
MAR,status,1812,98.25
MAR,status,1813,98.25
MAR,status,1815,98.25
MAR,status,1816,98.25
MAR,status,1818,98.25
MAR,status,1820,98.25
MAR,status,1822,98.25
MAR,status,1824,98.25
MAR,status,1827,98.25
MAR,status,1828,98.25
MAR,status,1832,98.25
MAR,status,1833,98.25
MAR,status,1834,98.25
MAR,status,1835,98.25
MAR,status,1836,98.25
MAR,status,1837,98.25
MAR,status,1838,98.25
MAR,status,1840,98.25
MAR,status,1841,98.25
MAR,status,1845,98.25
MAR,status,1848,98.25
MAR,status,1849,98.25
MAR,status,1850,98.25
MAR,status,1851,98.25
MAR,status,1852,98.25
MAR,status,1853,98.25
MAR,status,1854,98.25
MAR,status,1856,98.25
MAR,status,1857,98.25
MAR,status,1859,98.25
MAR,status,1860,98.25
MAR,status,1865,98.25
MAR,status,1866,98.25
MAR,status,1867,98.25
MAR,status,1868,98.25
MAR,status,1870,98.25
MAR,status,1871,98.25
MAR,status,1874,98.25
MAR,status,1902,98.25
MAR,status,1903,98.25
MAR,status,1911,98.25
MAR,status,1913,98.25
MAR,status,1917,98.25
MAR,status,1919,98.25
MAR,status,1920,98.25
MAR,status,1923,98.25
MAR,status,1924,98.25
MAR,status,1925,98.25
MAR,status,1926,98.25
MAR,status,1927,98.25
MAR,status,1928,98.25
MAR,status,1929,98.25
MAR,status,1931,98.25
MAR,status,1933,98.25
MAR,status,1936,98.25
MAR,status,1938,98.25
MAR,status,1939,98.25
MAR,status,1940,98.25
MAR,status,1941,98.25
MAR,status,1942,98.25
MAR,status,1943,98.25
MAR,status,2002,98.25
MAR,status,2003,98.25
MAR,status,2004,98.25
MAR,status,2012,98.25
MAR,status,2014,98.25
MAR,status,2015,98.25
MAR,status,2017,98.25
MAR,status,2018,98.25
MAR,status,2019,98.25
MAR,status,2020,98.25
MAR,status,2022,98.25
MAR,status,2023,98.25
MAR,status,2024,98.25
MAR,status,2025,98.25
MAR,status,2027,98.25
MAR,status,2028,98.25
MAR,status,2030,98.25
MAR,trend,1804,0.18
MAR,trend,1805,0.18
MAR,trend,1811,0.18
MAR,trend,1812,0.18
MAR,trend,1813,0.18
MAR,trend,1815,0.18
MAR,trend,1816,0.18
MAR,trend,1818,0.18
MAR,trend,1820,0.18
MAR,trend,1822,0.18
MAR,trend,1824,0.18
MAR,trend,1827,0.18
MAR,trend,1828,0.18
MAR,trend,1832,0.18
MAR,trend,1833,0.18
MAR,trend,1834,0.18
MAR,trend,1835,0.18
MAR,trend,1836,0.18
MAR,trend,1837,0.18
MAR,trend,1838,0.18
MAR,trend,1840,0.18
MAR,trend,1841,0.18
MAR,trend,1845,0.18
MAR,trend,1848,0.18
MAR,trend,1849,0.18
MAR,trend,1850,0.18
MAR,trend,1851,0.18
MAR,trend,1852,0.18
MAR,trend,1853,0.18
MAR,trend,1854,0.18
MAR,trend,1856,0.18
MAR,trend,1857,0.18
MAR,trend,1859,0.18
MAR,trend,1860,0.18
MAR,trend,1865,0.18
MAR,trend,1866,0.18
MAR,trend,1867,0.18
MAR,trend,1868,0.18
MAR,trend,1870,0.18
MAR,trend,1871,0.18
MAR,trend,1874,0.18
MAR,trend,1902,0.18
MAR,trend,1903,0.18
MAR,trend,1911,0.18
MAR,trend,1913,0.18
MAR,trend,1917,0.18
MAR,trend,1919,0.18
MAR,trend,1920,0.18
MAR,trend,1923,0.18
MAR,trend,1924,0.18
MAR,trend,1925,0.18
MAR,trend,1926,0.18
MAR,trend,1927,0.18
MAR,trend,1928,0.18
MAR,trend,1929,0.18
MAR,trend,1931,0.18
MAR,trend,1933,0.18
MAR,trend,1936,0.18
MAR,trend,1938,0.18
MAR,trend,1939,0.18
MAR,trend,1940,0.18
MAR,trend,1941,0.18
MAR,trend,1942,0.18
MAR,trend,1943,0.18
MAR,trend,2002,0.18
MAR,trend,2003,0.18
MAR,trend,2004,0.18
MAR,trend,2012,0.18
MAR,trend,2014,0.18
MAR,trend,2015,0.18
MAR,trend,2017,0.18
MAR,trend,2018,0.18
MAR,trend,2019,0.18
MAR,trend,2020,0.18
MAR,trend,2022,0.18
MAR,trend,2023,0.18
MAR,trend,2024,0.18
MAR,trend,2025,0.18
MAR,trend,2027,0.18
MAR,trend,2028,0.18
MAR,trend,2030,0.18
NP,future,0,14.05
NP,future,1804,14.05
NP,future,1805,14.05
NP,future,1811,14.05
NP,future,1812,14.05
NP,future,1813,14.05
NP,future,1815,14.05
NP,future,1816,14.05
NP,future,1818,14.05
NP,future,1820,14.05
NP,future,1822,14.05
NP,future,1824,14.05
NP,future,1827,14.05
NP,future,1828,14.05
NP,future,1832,14.05
NP,future,1833,14.05
NP,future,1834,14.05
NP,future,1835,14.05
NP,future,1836,14.05
NP,future,1837,14.05
NP,future,1838,14.05
NP,future,1840,14.05
NP,future,1841,14.05
NP,future,1845,14.05
NP,future,1848,14.05
NP,future,1849,14.05
NP,future,1850,14.05
NP,future,1851,14.05
NP,future,1852,14.05
NP,future,1853,14.05
NP,future,1854,14.05
NP,future,1856,14.05
NP,future,1857,14.05
NP,future,1859,14.05
NP,future,1860,14.05
NP,future,1865,14.05
NP,future,1866,14.05
NP,future,1867,14.05
NP,future,1868,14.05
NP,future,1870,14.05
NP,future,1871,14.05
NP,future,1874,14.05
NP,future,1902,14.05
NP,future,1903,14.05
NP,future,1911,14.05
NP,future,1913,14.05
NP,future,1917,14.05
NP,future,1919,14.05
NP,future,1920,14.05
NP,future,1923,14.05
NP,future,1924,14.05
NP,future,1925,14.05
NP,future,1926,14.05
NP,future,1927,14.05
NP,future,1928,14.05
NP,future,1929,14.05
NP,future,1931,14.05
NP,future,1933,14.05
NP,future,1936,14.05
NP,future,1938,14.05
NP,future,1939,14.05
NP,future,1940,14.05
NP,future,1941,14.05
NP,future,1942,14.05
NP,future,1943,14.05
NP,future,2002,14.05
NP,future,2003,14.05
NP,future,2004,14.05
NP,future,2012,14.05
NP,future,2014,14.05
NP,future,2015,14.05
NP,future,2017,14.05
NP,future,2018,14.05
NP,future,2019,14.05
NP,future,2020,14.05
NP,future,2022,14.05
NP,future,2023,14.05
NP,future,2024,14.05
NP,future,2025,14.05
NP,future,2027,14.05
NP,future,2028,14.05
NP,future,2030,14.05
NP,pressures,1804,
NP,pressures,1805,
NP,pressures,1811,
NP,pressures,1812,
NP,pressures,1813,
NP,pressures,1815,
NP,pressures,1816,
NP,pressures,1818,
NP,pressures,1820,
NP,pressures,1822,
NP,pressures,1824,
NP,pressures,1827,
NP,pressures,1828,
NP,pressures,1832,
NP,pressures,1833,
NP,pressures,1834,
NP,pressures,1835,
NP,pressures,1836,
NP,pressures,1837,
NP,pressures,1838,
NP,pressures,1840,
NP,pressures,1841,
NP,pressures,1845,
NP,pressures,1848,
NP,pressures,1849,
NP,pressures,1850,
NP,pressures,1851,
NP,pressures,1852,
NP,pressures,1853,
NP,pressures,1854,
NP,pressures,1856,
NP,pressures,1857,
NP,pressures,1859,
NP,pressures,1860,
NP,pressures,1865,
NP,pressures,1866,
NP,pressures,1867,
NP,pressures,1868,
NP,pressures,1870,
NP,pressures,1871,
NP,pressures,1874,
NP,pressures,1902,
NP,pressures,1903,
NP,pressures,1911,
NP,pressures,1913,
NP,pressures,1917,
NP,pressures,1919,
NP,pressures,1920,
NP,pressures,1923,
NP,pressures,1924,
NP,pressures,1925,
NP,pressures,1926,
NP,pressures,1927,
NP,pressures,1928,
NP,pressures,1929,
NP,pressures,1931,
NP,pressures,1933,
NP,pressures,1936,
NP,pressures,1938,
NP,pressures,1939,
NP,pressures,1940,
NP,pressures,1941,
NP,pressures,1942,
NP,pressures,1943,
NP,pressures,2002,
NP,pressures,2003,
NP,pressures,2004,
NP,pressures,2012,
NP,pressures,2014,
NP,pressures,2015,
NP,pressures,2017,
NP,pressures,2018,
NP,pressures,2019,
NP,pressures,2020,
NP,pressures,2022,
NP,pressures,2023,
NP,pressures,2024,
NP,pressures,2025,
NP,pressures,2027,
NP,pressures,2028,
NP,pressures,2030,
NP,resilience,1804,
NP,resilience,1805,
NP,resilience,1811,
NP,resilience,1812,
NP,resilience,1813,
NP,resilience,1815,
NP,resilience,1816,
NP,resilience,1818,
NP,resilience,1820,
NP,resilience,1822,
NP,resilience,1824,
NP,resilience,1827,
NP,resilience,1828,
NP,resilience,1832,
NP,resilience,1833,
NP,resilience,1834,
NP,resilience,1835,
NP,resilience,1836,
NP,resilience,1837,
NP,resilience,1838,
NP,resilience,1840,
NP,resilience,1841,
NP,resilience,1845,
NP,resilience,1848,
NP,resilience,1849,
NP,resilience,1850,
NP,resilience,1851,
NP,resilience,1852,
NP,resilience,1853,
NP,resilience,1854,
NP,resilience,1856,
NP,resilience,1857,
NP,resilience,1859,
NP,resilience,1860,
NP,resilience,1865,
NP,resilience,1866,
NP,resilience,1867,
NP,resilience,1868,
NP,resilience,1870,
NP,resilience,1871,
NP,resilience,1874,
NP,resilience,1902,
NP,resilience,1903,
NP,resilience,1911,
NP,resilience,1913,
NP,resilience,1917,
NP,resilience,1919,
NP,resilience,1920,
NP,resilience,1923,
NP,resilience,1924,
NP,resilience,1925,
NP,resilience,1926,
NP,resilience,1927,
NP,resilience,1928,
NP,resilience,1929,
NP,resilience,1931,
NP,resilience,1933,
NP,resilience,1936,
NP,resilience,1938,
NP,resilience,1939,
NP,resilience,1940,
NP,resilience,1941,
NP,resilience,1942,
NP,resilience,1943,
NP,resilience,2002,
NP,resilience,2003,
NP,resilience,2004,
NP,resilience,2012,
NP,resilience,2014,
NP,resilience,2015,
NP,resilience,2017,
NP,resilience,2018,
NP,resilience,2019,
NP,resilience,2020,
NP,resilience,2022,
NP,resilience,2023,
NP,resilience,2024,
NP,resilience,2025,
NP,resilience,2027,
NP,resilience,2028,
NP,resilience,2030,
NP,score,0,14.15
NP,score,1804,14.15
NP,score,1805,14.15
NP,score,1811,14.15
NP,score,1812,14.15
NP,score,1813,14.15
NP,score,1815,14.15
NP,score,1816,14.15
NP,score,1818,14.15
NP,score,1820,14.15
NP,score,1822,14.15
NP,score,1824,14.15
NP,score,1827,14.15
NP,score,1828,14.15
NP,score,1832,14.15
NP,score,1833,14.15
NP,score,1834,14.15
NP,score,1835,14.15
NP,score,1836,14.15
NP,score,1837,14.15
NP,score,1838,14.15
NP,score,1840,14.15
NP,score,1841,14.15
NP,score,1845,14.15
NP,score,1848,14.15
NP,score,1849,14.15
NP,score,1850,14.15
NP,score,1851,14.15
NP,score,1852,14.15
NP,score,1853,14.15
NP,score,1854,14.15
NP,score,1856,14.15
NP,score,1857,14.15
NP,score,1859,14.15
NP,score,1860,14.15
NP,score,1865,14.15
NP,score,1866,14.15
NP,score,1867,14.15
NP,score,1868,14.15
NP,score,1870,14.15
NP,score,1871,14.15
NP,score,1874,14.15
NP,score,1902,14.15
NP,score,1903,14.15
NP,score,1911,14.15
NP,score,1913,14.15
NP,score,1917,14.15
NP,score,1919,14.15
NP,score,1920,14.15
NP,score,1923,14.15
NP,score,1924,14.15
NP,score,1925,14.15
NP,score,1926,14.15
NP,score,1927,14.15
NP,score,1928,14.15
NP,score,1929,14.15
NP,score,1931,14.15
NP,score,1933,14.15
NP,score,1936,14.15
NP,score,1938,14.15
NP,score,1939,14.15
NP,score,1940,14.15
NP,score,1941,14.15
NP,score,1942,14.15
NP,score,1943,14.15
NP,score,2002,14.15
NP,score,2003,14.15
NP,score,2004,14.15
NP,score,2012,14.15
NP,score,2014,14.15
NP,score,2015,14.15
NP,score,2017,14.15
NP,score,2018,14.15
NP,score,2019,14.15
NP,score,2020,14.15
NP,score,2022,14.15
NP,score,2023,14.15
NP,score,2024,14.15
NP,score,2025,14.15
NP,score,2027,14.15
NP,score,2028,14.15
NP,score,2030,14.15
NP,status,0,14.26
NP,status,1804,14.26
NP,status,1805,14.26
NP,status,1811,14.26
NP,status,1812,14.26
NP,status,1813,14.26
NP,status,1815,14.26
NP,status,1816,14.26
NP,status,1818,14.26
NP,status,1820,14.26
NP,status,1822,14.26
NP,status,1824,14.26
NP,status,1827,14.26
NP,status,1828,14.26
NP,status,1832,14.26
NP,status,1833,14.26
NP,status,1834,14.26
NP,status,1835,14.26
NP,status,1836,14.26
NP,status,1837,14.26
NP,status,1838,14.26
NP,status,1840,14.26
NP,status,1841,14.26
NP,status,1845,14.26
NP,status,1848,14.26
NP,status,1849,14.26
NP,status,1850,14.26
NP,status,1851,14.26
NP,status,1852,14.26
NP,status,1853,14.26
NP,status,1854,14.26
NP,status,1856,14.26
NP,status,1857,14.26
NP,status,1859,14.26
NP,status,1860,14.26
NP,status,1865,14.26
NP,status,1866,14.26
NP,status,1867,14.26
NP,status,1868,14.26
NP,status,1870,14.26
NP,status,1871,14.26
NP,status,1874,14.26
NP,status,1902,14.26
NP,status,1903,14.26
NP,status,1911,14.26
NP,status,1913,14.26
NP,status,1917,14.26
NP,status,1919,14.26
NP,status,1920,14.26
NP,status,1923,14.26
NP,status,1924,14.26
NP,status,1925,14.26
NP,status,1926,14.26
NP,status,1927,14.26
NP,status,1928,14.26
NP,status,1929,14.26
NP,status,1931,14.26
NP,status,1933,14.26
NP,status,1936,14.26
NP,status,1938,14.26
NP,status,1939,14.26
NP,status,1940,14.26
NP,status,1941,14.26
NP,status,1942,14.26
NP,status,1943,14.26
NP,status,2002,14.26
NP,status,2003,14.26
NP,status,2004,14.26
NP,status,2012,14.26
NP,status,2014,14.26
NP,status,2015,14.26
NP,status,2017,14.26
NP,status,2018,14.26
NP,status,2019,14.26
NP,status,2020,14.26
NP,status,2022,14.26
NP,status,2023,14.26
NP,status,2024,14.26
NP,status,2025,14.26
NP,status,2027,14.26
NP,status,2028,14.26
NP,status,2030,14.26
NP,trend,1804,-0.02
NP,trend,1805,-0.02
NP,trend,1811,-0.02
NP,trend,1812,-0.02
NP,trend,1813,-0.02
NP,trend,1815,-0.02
NP,trend,1816,-0.02
NP,trend,1818,-0.02
NP,trend,1820,-0.02
NP,trend,1822,-0.02
NP,trend,1824,-0.02
NP,trend,1827,-0.02
NP,trend,1828,-0.02
NP,trend,1832,-0.02
NP,trend,1833,-0.02
NP,trend,1834,-0.02
NP,trend,1835,-0.02
NP,trend,1836,-0.02
NP,trend,1837,-0.02
NP,trend,1838,-0.02
NP,trend,1840,-0.02
NP,trend,1841,-0.02
NP,trend,1845,-0.02
NP,trend,1848,-0.02
NP,trend,1849,-0.02
NP,trend,1850,-0.02
NP,trend,1851,-0.02
NP,trend,1852,-0.02
NP,trend,1853,-0.02
NP,trend,1854,-0.02
NP,trend,1856,-0.02
NP,trend,1857,-0.02
NP,trend,1859,-0.02
NP,trend,1860,-0.02
NP,trend,1865,-0.02
NP,trend,1866,-0.02
NP,trend,1867,-0.02
NP,trend,1868,-0.02
NP,trend,1870,-0.02
NP,trend,1871,-0.02
NP,trend,1874,-0.02
NP,trend,1902,-0.02
NP,trend,1903,-0.02
NP,trend,1911,-0.02
NP,trend,1913,-0.02
NP,trend,1917,-0.02
NP,trend,1919,-0.02
NP,trend,1920,-0.02
NP,trend,1923,-0.02
NP,trend,1924,-0.02
NP,trend,1925,-0.02
NP,trend,1926,-0.02
NP,trend,1927,-0.02
NP,trend,1928,-0.02
NP,trend,1929,-0.02
NP,trend,1931,-0.02
NP,trend,1933,-0.02
NP,trend,1936,-0.02
NP,trend,1938,-0.02
NP,trend,1939,-0.02
NP,trend,1940,-0.02
NP,trend,1941,-0.02
NP,trend,1942,-0.02
NP,trend,1943,-0.02
NP,trend,2002,-0.02
NP,trend,2003,-0.02
NP,trend,2004,-0.02
NP,trend,2012,-0.02
NP,trend,2014,-0.02
NP,trend,2015,-0.02
NP,trend,2017,-0.02
NP,trend,2018,-0.02
NP,trend,2019,-0.02
NP,trend,2020,-0.02
NP,trend,2022,-0.02
NP,trend,2023,-0.02
NP,trend,2024,-0.02
NP,trend,2025,-0.02
NP,trend,2027,-0.02
NP,trend,2028,-0.02
NP,trend,2030,-0.02
SP,future,0,83.98
SP,future,1804,83.98
SP,future,1805,83.98
SP,future,1811,83.98
SP,future,1812,83.98
SP,future,1813,83.98
SP,future,1815,83.98
SP,future,1816,83.98
SP,future,1818,83.98
SP,future,1820,83.98
SP,future,1822,83.98
SP,future,1824,83.98
SP,future,1827,83.98
SP,future,1828,83.98
SP,future,1832,83.98
SP,future,1833,83.98
SP,future,1834,83.98
SP,future,1835,83.98
SP,future,1836,83.98
SP,future,1837,83.98
SP,future,1838,83.98
SP,future,1840,83.98
SP,future,1841,83.98
SP,future,1845,83.98
SP,future,1848,83.98
SP,future,1849,83.98
SP,future,1850,83.98
SP,future,1851,83.98
SP,future,1852,83.98
SP,future,1853,83.98
SP,future,1854,83.98
SP,future,1856,83.98
SP,future,1857,83.98
SP,future,1859,83.98
SP,future,1860,83.98
SP,future,1865,83.98
SP,future,1866,83.98
SP,future,1867,83.98
SP,future,1868,83.98
SP,future,1870,83.98
SP,future,1871,83.98
SP,future,1874,83.98
SP,future,1902,83.98
SP,future,1903,83.98
SP,future,1911,83.98
SP,future,1913,83.98
SP,future,1917,83.98
SP,future,1919,83.98
SP,future,1920,83.98
SP,future,1923,83.98
SP,future,1924,83.98
SP,future,1925,83.98
SP,future,1926,83.98
SP,future,1927,83.98
SP,future,1928,83.98
SP,future,1929,83.98
SP,future,1931,83.98
SP,future,1933,83.98
SP,future,1936,83.98
SP,future,1938,83.98
SP,future,1939,83.98
SP,future,1940,83.98
SP,future,1941,83.98
SP,future,1942,83.98
SP,future,1943,83.98
SP,future,2002,83.98
SP,future,2003,83.98
SP,future,2004,83.98
SP,future,2012,83.98
SP,future,2014,83.98
SP,future,2015,83.98
SP,future,2017,83.98
SP,future,2018,83.98
SP,future,2019,83.98
SP,future,2020,83.98
SP,future,2022,83.98
SP,future,2023,83.98
SP,future,2024,83.98
SP,future,2025,83.98
SP,future,2027,83.98
SP,future,2028,83.98
SP,future,2030,83.98
SP,pressures,1804,
SP,pressures,1805,
SP,pressures,1811,
SP,pressures,1812,
SP,pressures,1813,
SP,pressures,1815,
SP,pressures,1816,
SP,pressures,1818,
SP,pressures,1820,
SP,pressures,1822,
SP,pressures,1824,
SP,pressures,1827,
SP,pressures,1828,
SP,pressures,1832,
SP,pressures,1833,
SP,pressures,1834,
SP,pressures,1835,
SP,pressures,1836,
SP,pressures,1837,
SP,pressures,1838,
SP,pressures,1840,
SP,pressures,1841,
SP,pressures,1845,
SP,pressures,1848,
SP,pressures,1849,
SP,pressures,1850,
SP,pressures,1851,
SP,pressures,1852,
SP,pressures,1853,
SP,pressures,1854,
SP,pressures,1856,
SP,pressures,1857,
SP,pressures,1859,
SP,pressures,1860,
SP,pressures,1865,
SP,pressures,1866,
SP,pressures,1867,
SP,pressures,1868,
SP,pressures,1870,
SP,pressures,1871,
SP,pressures,1874,
SP,pressures,1902,
SP,pressures,1903,
SP,pressures,1911,
SP,pressures,1913,
SP,pressures,1917,
SP,pressures,1919,
SP,pressures,1920,
SP,pressures,1923,
SP,pressures,1924,
SP,pressures,1925,
SP,pressures,1926,
SP,pressures,1927,
SP,pressures,1928,
SP,pressures,1929,
SP,pressures,1931,
SP,pressures,1933,
SP,pressures,1936,
SP,pressures,1938,
SP,pressures,1939,
SP,pressures,1940,
SP,pressures,1941,
SP,pressures,1942,
SP,pressures,1943,
SP,pressures,2002,
SP,pressures,2003,
SP,pressures,2004,
SP,pressures,2012,
SP,pressures,2014,
SP,pressures,2015,
SP,pressures,2017,
SP,pressures,2018,
SP,pressures,2019,
SP,pressures,2020,
SP,pressures,2022,
SP,pressures,2023,
SP,pressures,2024,
SP,pressures,2025,
SP,pressures,2027,
SP,pressures,2028,
SP,pressures,2030,
SP,resilience,1804,
SP,resilience,1805,
SP,resilience,1811,
SP,resilience,1812,
SP,resilience,1813,
SP,resilience,1815,
SP,resilience,1816,
SP,resilience,1818,
SP,resilience,1820,
SP,resilience,1822,
SP,resilience,1824,
SP,resilience,1827,
SP,resilience,1828,
SP,resilience,1832,
SP,resilience,1833,
SP,resilience,1834,
SP,resilience,1835,
SP,resilience,1836,
SP,resilience,1837,
SP,resilience,1838,
SP,resilience,1840,
SP,resilience,1841,
SP,resilience,1845,
SP,resilience,1848,
SP,resilience,1849,
SP,resilience,1850,
SP,resilience,1851,
SP,resilience,1852,
SP,resilience,1853,
SP,resilience,1854,
SP,resilience,1856,
SP,resilience,1857,
SP,resilience,1859,
SP,resilience,1860,
SP,resilience,1865,
SP,resilience,1866,
SP,resilience,1867,
SP,resilience,1868,
SP,resilience,1870,
SP,resilience,1871,
SP,resilience,1874,
SP,resilience,1902,
SP,resilience,1903,
SP,resilience,1911,
SP,resilience,1913,
SP,resilience,1917,
SP,resilience,1919,
SP,resilience,1920,
SP,resilience,1923,
SP,resilience,1924,
SP,resilience,1925,
SP,resilience,1926,
SP,resilience,1927,
SP,resilience,1928,
SP,resilience,1929,
SP,resilience,1931,
SP,resilience,1933,
SP,resilience,1936,
SP,resilience,1938,
SP,resilience,1939,
SP,resilience,1940,
SP,resilience,1941,
SP,resilience,1942,
SP,resilience,1943,
SP,resilience,2002,
SP,resilience,2003,
SP,resilience,2004,
SP,resilience,2012,
SP,resilience,2014,
SP,resilience,2015,
SP,resilience,2017,
SP,resilience,2018,
SP,resilience,2019,
SP,resilience,2020,
SP,resilience,2022,
SP,resilience,2023,
SP,resilience,2024,
SP,resilience,2025,
SP,resilience,2027,
SP,resilience,2028,
SP,resilience,2030,
SP,score,0,76.83
SP,score,1804,76.83
SP,score,1805,76.83
SP,score,1811,76.83
SP,score,1812,76.83
SP,score,1813,76.83
SP,score,1815,76.83
SP,score,1816,76.83
SP,score,1818,76.83
SP,score,1820,76.83
SP,score,1822,76.83
SP,score,1824,76.83
SP,score,1827,76.83
SP,score,1828,76.83
SP,score,1832,76.83
SP,score,1833,76.83
SP,score,1834,76.83
SP,score,1835,76.83
SP,score,1836,76.83
SP,score,1837,76.83
SP,score,1838,76.83
SP,score,1840,76.83
SP,score,1841,76.83
SP,score,1845,76.83
SP,score,1848,76.83
SP,score,1849,76.83
SP,score,1850,76.83
SP,score,1851,76.83
SP,score,1852,76.83
SP,score,1853,76.83
SP,score,1854,76.83
SP,score,1856,76.83
SP,score,1857,76.83
SP,score,1859,76.83
SP,score,1860,76.83
SP,score,1865,76.83
SP,score,1866,76.83
SP,score,1867,76.83
SP,score,1868,76.83
SP,score,1870,76.83
SP,score,1871,76.83
SP,score,1874,76.83
SP,score,1902,76.83
SP,score,1903,76.83
SP,score,1911,76.83
SP,score,1913,76.83
SP,score,1917,76.83
SP,score,1919,76.83
SP,score,1920,76.83
SP,score,1923,76.83
SP,score,1924,76.83
SP,score,1925,76.83
SP,score,1926,76.83
SP,score,1927,76.83
SP,score,1928,76.83
SP,score,1929,76.83
SP,score,1931,76.83
SP,score,1933,76.83
SP,score,1936,76.83
SP,score,1938,76.83
SP,score,1939,76.83
SP,score,1940,76.83
SP,score,1941,76.83
SP,score,1942,76.83
SP,score,1943,76.83
SP,score,2002,76.83
SP,score,2003,76.83
SP,score,2004,76.83
SP,score,2012,76.83
SP,score,2014,76.83
SP,score,2015,76.83
SP,score,2017,76.83
SP,score,2018,76.83
SP,score,2019,76.83
SP,score,2020,76.83
SP,score,2022,76.83
SP,score,2023,76.83
SP,score,2024,76.83
SP,score,2025,76.83
SP,score,2027,76.83
SP,score,2028,76.83
SP,score,2030,76.83
SP,status,0,69.67
SP,status,1804,69.67
SP,status,1805,69.67
SP,status,1811,69.67
SP,status,1812,69.67
SP,status,1813,69.67
SP,status,1815,69.67
SP,status,1816,69.67
SP,status,1818,69.67
SP,status,1820,69.67
SP,status,1822,69.67
SP,status,1824,69.67
SP,status,1827,69.67
SP,status,1828,69.67
SP,status,1832,69.67
